issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Sub-task,Task,Admin - Event Viewer,Admin - Extensions,Admin - File Manager,Admin - Google Analytics,Admin - Languages,Admin - Pages,Admin - Recycle Bin,Admin - Search Engine SiteMap,Admin - Security Roles,Admin - Site Log,Admin - Site Settings,Admin - Site Wizard,Admin - Skins,Admin - Taxonomy,Admin - User Accounts,Admin - Vendors,Admin / Host Functions,Authentication,CKEditor,Client Resources,Control Panel,Control Panel - Icon Bar,Control Panel - Ribbon Bar,Core API,Core Modules,DDR Menu,Data Access (DAL),Document viewer,Documentation,Dynamic Content Creator,End User Functions,Exception Management,File Manager,Friendly / Standard URLs,General,Graphics & Icons,HTML Editor,HTML Module - Core,Help,Host - Configuration Manager,Host - Dashboard,Host - Device Detection Management,Host - Extensions,Host - File Manager,Host - Host Settings,Host - Lists,Host - Module Definitions,Host - SQL,Host - Schedule,Host - Search Admin,Host - Site Management,Host - SuperUser Accounts,Host = Membership Management,Host Page,ImageHandler,Import / Export,Installation,Installation / Upgrade,Journal,Localization - Content,Localization - Language Packs,Localization - Static,Localization / ML,Login/Registration,Login/Registration - Password Reset,MVC,Member Directory,Messaging,Mobile,Modules - Core,Modules - Third party,Moniker,Notifications,Performance,Professional Features Showcase,Provider - Active Directory,Providers,Release Packaging,SSL,Search,Security & Permissions,Services Framework,Site Groups,Skinning,Skins - DotNetNuke,Social Groups,Telerik,Templates,UI / Usability,URL ReWriter,Upgrade,User Profile,dam,jQuery
DNN-6101,2.0,"Exception is thrown in the backend everytime Folder Provider connection is created Steps:

1. In File Management create a new Dropbox Folder type and ensure it is successfully creates
2. In Event Viewer check for exceptions

Expected result:

No exception is detected.

Actual result:

The following is observed:

Module load exception - 

ModuleId:453
ModuleDefId:115
FriendlyName:
ModuleControlSource:DesktopModules/DigitalAssets/EditFolderMapping.ascx
AssemblyVersion:8.0.0
PortalID:0
PortalName:My Website
UserID:2
UserName:admin
ActiveTabID:77
ActiveTabName:File Management
RawURL:/Admin/File-Management/ctl/EditFolderMapping/mid/453?popUp=true
AbsoluteURL:/Default.aspx
AbsoluteURLReferrer:https://box.dotnetnuke.com/Admin/File-Management/ctl/EditFolderMapping/mid/453?popUp=true
UserAgent:Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
DefaultDataProvider:DotNetNuke.Data.SqlDataProvider, DotNetNuke
ExceptionGUID:fa2a9cb3-bfd2-49fe-98a0-778289820a22
InnerException:Cannot redirect after HTTP headers have been sent.
FileName:
FileLineNumber:0
FileColumnNumber:0
Method:System.Web.HttpResponse.Redirect
StackTrace:
Message:
DotNetNuke.Services.Exceptions.ModuleLoadException: Cannot redirect after HTTP headers have been sent. ---&gt; System.Web.HttpException: Cannot redirect after HTTP headers have been sent.
   at System.Web.HttpResponse.Redirect(String url, Boolean endResponse, Boolean permanent)
   at DotNetNuke.Modules.DigitalAssets.EditFolderMapping.cmdUpdate_Click(Object sender, EventArgs e)
   --- End of inner exception stack trace ---
Source:
Server Name: TEST-BB03",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6121,2.0,"CLONE - Exception thrown when copying a file and renaming to a name that already exists steps:

1. As Admin create a dropbox connection and create a dropbox folder type
2. Upload a file with name ""name.png"". file is correctly appears on dropbox server
3. On Content file management side, click on the ""name.png"" and select Copy in the same folder. A file named ""name-Copy.png"" is created
4. Click on the ""name-Copy.png"" and rename it to ""name.png""

Expected result:

User is warned that file with exact same name already exists.

Actual result:

Please refer to snapshot, and error is appears on the page. Also the following exception occurs:

General exception:
===============
AssemblyVersion:8.0.0

PortalID:0

PortalName:My Website

UserID:3

UserName:admin

ActiveTabID:77

ActiveTabName:File Management

RawURL:/DesktopModules/DigitalAssets/API/ContentService/RenameFile

AbsoluteURL:/DesktopModules/DigitalAssets/API/ContentService/RenameFile

AbsoluteURLReferrer:https://box.dotnetnuke.com/Admin/File-Management

UserAgent:Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)

DefaultDataProvider:DotNetNuke.Data.SqlDataProvider, DotNetNuke

ExceptionGUID:8f758344-e180-4759-8150-c8c04cc41365

InnerException:This folder already contains a file with the same name. The file has not been renamed.

FileName:

FileLineNumber:0

FileColumnNumber:0

Method:DotNetNuke.Services.FileSystem.FileManager.RenameFile

StackTrace:

Message:

DotNetNuke.Services.FileSystem.FileAlreadyExistsException: This folder already contains a file with the same name. The file has not been renamed.
   at DotNetNuke.Services.FileSystem.FileManager.RenameFile(IFileInfo file, String newFileName)
   at DotNetNuke.Modules.DigitalAssets.Components.Controllers.DigitalAssetsController.RenameFile(Int32 fileID, String newFileName)
   at DotNetNuke.Modules.DigitalAssets.Services.ContentServiceController.RenameFile(RenameFileRequest request)
   at lambda_method(Closure , Object , Object[] )
   at System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.&lt;&gt;c__DisplayClass13.<getexecutor>b__c(Object instance, Object[] methodParameters)
   at System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.Execute(Object instance, Object[] arguments)
   at System.Threading.Tasks.TaskHelpers.RunSynchronously[TResult](Func`1 func, CancellationToken cancellationToken)

Source:

Server Name: TEST-BB03




</getexecutor>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6189,2.0,"CLONE - Site template exported is not a valid site template file Pre-condition: 
For the default site, I already changed couple page templates and created some new pages. 

Steps: 
# Log in as Host, goto Host &gt; Site Management and click on ""Export a site template""
# Check on everything, including Content and Files
# After exported successfully, try to create a new child site using this new template. 

Result: 
Got error: MyParentSite.template is not a valid Site Template File.
Validation Results
The element 'tab' has invalid child element 'hasBeenPublished'. List of possible elements expected: 'url, refreshinterval, Terms, KeyID, moduleID, defaultLanguageTab, skinsrc, sitemappriority, pageheadtext, tabpermissions, startdate, name, UseBaseFriendlyUrls, iconfilelarge, tabtype, title, panes, parent, tabsettings, permanentredirect, keywords, iconfile'.
!screenshot-1.png!

Expected: 
No error. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6193,2.0,"CLONE - SI: DAM folder properties do not display when AUM use lowercase function is enabled. Steps to reproduce: 
1) Enable use lowercase URL's in AUM settings
2) add DAM module to non-admin page
3) try to view folder properties 

Expected Result: folder properties should be displayed

Actual Result: folder properties are not displayed, multiple redirects occur. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DNN-6220,2.0,"Themes - Page URL needs to be renamed from Admin/Skins to Admin/Themes Install latest 7.4.0 build as FQDN site w/remote SQL db
Log in as Host or Admin
Go Admin &gt; Themes

Actual Result:
The ""Themes"" page loads
The URL shows Admin/Skins

Expected Result:
The ""Themes"" page loads
The URL shows Admin/Themes",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6275,2.0,"Add Unique index on table CoreMessaging_SubscriptionTypes The table CoreMessaging_SubscriptionTypes has 3 fields:
- SubscriptionTypeId
- SubscriptionName
- FriendlyName
- DesktopModuleId

The messaging mechanism usually make searches by *SubscriptionName* and *DesktopModuleId* to find the right SubscriptionType and it is assumed implicitly that the are no more than one SubscriptionType with the same SubscriptionName and DesktopModuleId. However, the database schema allows those duplicated registries.
To prevent errors, it should be appropiate to *create a Unique Index on the table CoreMessaging_SubscriptionTypes with the fields SubscriptionName and DesktopModuleId*.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6403,2.0,"SI: Journal Module does not display with the Social Groups Module When the Journal module is placed on a page with the Social Groups module, the Journal module does not display. To force the journal module to display, the Social Groups module must be deleted from the page AND the recycling bin.

Steps to replicate:
1. Add the Journal module to a page 
2. Add the Social Groups module to a page
- Note: Steps 1 &amp; 2 are interchangable

Expected results: The module display as expected

Actual Results: The Journal module does not display.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DNN-6307,1.0,"The setting ""SiteAlias Mapping Mode"" when ""None"" is not applied Given: DNN with multilingual configuration with at least one additional language.
Open the host, site management page, Site Alias section. Set the ""SiteAlias Mapping Mode"" to ""None"".

When: Navigate with the browser to an alternative alias.

Then: The never Redirect setting isn't applied, and the aliases is redirected to the main web site.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DNN-6370,2.0,"CLONE - The Text Editor does not appear immediately after the module is created Description:
The text editor does not appear when the module is added to a page

Steps:
# In an empty panel, click on the ""A""
# An HTML module must be added

Expected Behavior:
The module must be in edit mode and the user must be able to start adding content

Actual Behavior:
The module is not in edit mode, the user can see the title and there's no way of editing the module except for clicking on the pencil icon.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6393,2.0,"51 Degrees - Uploading Premium dat file results in 404 - File or directory not found error In latest Platform 7.4.0 build log in as Host
Go Host &gt; Device Detection Management
Click Upload

Copy n' Paste the license key found in 51DegreesTrialLicense.txt
Click ""Activate""

Upload the 51Degrees-PremiumV3_1.dat file from \\dnn-vh1\QA\Tools &amp; Software &amp; 3rd Party Skins Modules\51DegreesDATFile 

Actual Result:
I get a 404 - File or directory not Found error page

Expected Result:
File is accepted and the Device Detection management page reloads
At the right side of the page the text now indicates you're using Premium Data


",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6426,2.0,"Updating User Profile failing with Firebug message ""Error: You cannot apply bindings multiple times to the same element.""  Install Platform 7.4.0 build 321

Log in as HOST
Create 3 - 4 new Registered Users
Log in with each new R/U and edit User Profile (add a FName/LName/Address 
Save changes by clicking ""Update"" button

Actual Result:
At some point while editing and saving R/U User Profile changes the page stopped saving... 

In Firebug I see these errors:

POST http://platform740321.dnntest.com/Activity-Feed/ctl/Profile/userId/3/pageno/2
	
Aborted    1m 30s

knockout related:
Error: You cannot apply bindings multiple times to the same element.
	

...{var h=a.a.f.get(b,r);if(!d){if(h)throw Error(""You cannot apply bindings multipl...

	
knockou...?cdv=24 (line 58, col 380)

Expected Result:
As long as you don't use illegal characters in the text fields the update should complete in a few milliseconds
	
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6468,2.0,All module-settings are 2 times submitted to the database when saving module-settings All module-settings are 2 times submitted to the database when saving module-settings. Even if they are the same. In 7.1.2 this was 0 times if value were the same. ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6475,2.0,"Themes - Remove the word ""Skins"" and replace it with the word ""Themes"" In 7.4.0 latest build test for #5 in the attached document.

Actual Result:
The ""Type"" field drop down still has ""Skin Object""
This needs to change to ""Theme""

Expected Result:
All items in the Word doc have all been changed from Skin to Theme

All other 13 of 14 items in the attached DNN 8.0.0 Theme Updates.docx pass",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DNN-6515,1.0,"IE10 - Cannot open Schedule History  without 'attachEvent' .JS error Install latest Platform 7.4.0 build as FQDN site w/remote SQL database
Log in as Host using IE10
Go Host &gt; Schedule
Click on History icon for Search: Site Crawler

Actual Result:
I get 2 separate pop ups for 1 .JS error:

Error: Unable to get property 'attachEvent' of undefined or null reference

If you clear both errors you'll be able to view the Schedule History for  the Site Crawler

Expected Result:
No .JS errors",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6526,2.0,"Lazy loading does NOT work for common bookmark set of modules steps:

1. Create a user and grant them Admin role
2. Login as Admin user and create a new page
3. Click to add a new module to a page
4. Keep clicking on the + sign on the module to bookmark them until there are 15 bookmarks
5. Select Common and drag the horizontal scroll bar to right to lazy load modules

Expected result:

Lazy loading will load the rest of modules in Common bookmarks

Actual result:

A message appears and suddenly modules from  ALL category are displayed and NOT from common bookmarks.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6529,2.0,"Mobile - host/admin can access to add module to a page they have created on mobile devices steps:

1. As host on a Desktop create a page and add a module to the page (on Cloud env)
2. Logout as host
3. Using mobile device (ie. androd phone) browse to Cloud (chrome) 
4. Login as Host
5. On home page notice no access to module on top. Now click on Menu and click on the page you have created

Expected result:

Host should not be able to access to add module to page.

Actual result:

Host can select Add module and of course it will not be operational.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6578,1.0,"Updating page name doesn't update contentitem content name The probably applies to all versions including taxonomy.

If you change the name of a page, the corresponding ""Content"" field in the ContentItems table should be updated.  Not doing so is a bother and confusing.

(As an aside, it's probably time for someone to spend some time with taxonomy.  If anyone want's to contact me with my wish list, please do.  I'll try to get it posted to Community Exchange for something ...)",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6581,2.0,"EVOQCONTENT - Packages are not well processed when they have more than one ""managedPackage"" dependency If a package has more than one dependency of type ""managedPackage"" on its dnn manifest, then the installation fails with an error regarding duplicated keys into a Dictionary

This error occurs because the upgrade process tries to add the dependent packages for each depedency that is checked

+Expected+
The packages should be installed/upgraded if all ""managedPackage"" dependecies are fulfilled
The installation should finish ok",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6590,1.0,"SI: Control Bar Add Module Scroll When the number of modules which are loaded in the control bar add module side scrolling interface is exactly 15+7X then you can not scroll back to the left once you reach the far right side of the scroll bar.

the control bar makes requests to /DesktopModules/internalservices/API/controlbar/GetPortalDesktopModules and returns a JSON object with the module information. It gets 15 on the first load, then 7 on each subsequent load. The problem is, when it gets to the final request, if there is a certain number of modules loaded, it returns with zero modules to loads and the scroll functionality breaks.

Example numbers:

22
29
36
43
50
57
64

etc


Steps to reproduce:

1. Count how many modules are loaded in the Add Module scroll interface currently (you can check the json objects returned in fiddler to speed this up)
2. install or uninstall X amount of modules until you have one of the numbers listed above
3. click add module then scroll all the way to the right

you will not be able to scroll back to the left",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6607,1.0,"SI: bug in page management code Bug in page management code validates all groups on a page.

From customer: 

I found ""your"" bug. It is in the code behind for the Tabs module:
protected void CmdUpdateClick(object sender, EventArgs e)
{
//Often times grid stays but node is not selected (e.g. when node is deleted or update page is clicked)
if (ctlPages.SelectedNode == null)
return;
var intTab = Convert.ToInt32(ctlPages.SelectedNode.Value);
var tabcontroller = new TabController();
var tab = tabcontroller.GetTab(intTab, PortalId, true);
this.Page.Validate();
if (!this.Page.IsValid)
return;
That Page.Validate() should be Page.Validate(""Page""). Not specifying the validation group to validate is forcing a validate on all validation groups on the page, including my little feedback from, which has an blank required field.",,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6616,3.0,"Extract Event Viewer into a separate project h2. Card
The Event Viewer module is used for managing the event logs. The eventlog APIs and associated database schema and SPROCs should remain in the core platform.  Any APIs which are strictly used for presentation purposes should be removed from the platform and included with the module.

h2. Conversation


h2. Confirmation
",,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6618,3.0,"Extract Google Analytics into a separate module h2. Card
The Google Analytics module is used for integrating Google Analytics into a user's website. The Google Analytics APIs and associated database schema and SPROCs should remain in the core platform.  

h2. Conversation


h2. Confirmation
",,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6628,3.0,"Extract the Page Manager into a separate module h2. Card
The Page Manager module is used for managing pages in an individual site. The page/tab APIs and associated database schema and SPROCs should remain in the core platform.  Any APIs which are strictly used for presentation purposes should be removed from the platform and included with the module.

h2. Conversation


h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6629,3.0,"Extract the Sitemap Settings module into a separate project h2. Card
The Sitemap Settings module is used for configuring the sitemap. The sitemap APIs and associated database schema and SPROCs should remain in the core platform.

h2. Conversation


h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6640,2.0,"Support MVC Controllers h2. Card
As part of the MVC module support, the platform should be extended to allow module developers to create MVC controllers.  Each defined controller should support the creation of multiple controller actions.  

h2. Conversation
DNN must support the creation of Controllers written in C#. Support for controllers written in VB is optional.

All module controllers should inherit from a DNN specific base controller.  The base controller should include context information including the current module information, current page, and current portalsettings.

h2. Confirmation",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6642,2.0,"Provide information about the deleted tab in TabDeleted event The ITabEventHandler interface provides a mechanism to detect changes in pages and to execute code according to it. All the methods in the interface have a TabEventArgs parameter with the information regarding the tab/page, but  in the current implementation the TabDeleted method only contains that tabId of the deleted page. It can be useful to provide all the properties of the deleted tab and also for coherency with all the other methods of the interface that do it.
",,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6649,2.0,"ModuleRemoved in IModuleEventHandler is not raised when removing a module from a page The IModuleEventHandler interface provides a mechanism to detect changes in modules and to execute code according to it. When a module is removed from a page (that is, a softdelete) the ModuleRemoved event is not raised. It could be useful to detect that situation to execute custom code.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-6650,2.0,"Render HTML as a module control h2. Card
The DNN core platform uses modules as the primary mechanism for adding new functionality that includes both business logic and user interface elements.  The current implementation is based on ASP.Net web forms and allows module developers to use web controls or server controls for rendering the UI.

DNN should include the ability to define an html file as the view control and render that view as part of module rendering. HTML rendering should support the use of standard DNN tokens which effectively provides context information to the html.

h2. Conversation

h2. Confirmation
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
