boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,185,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,185,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,185,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,medium
291,185,Improvement,Major - P3,0,0,2,1,0,0,0,0,0,hard
291,185,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,185,Bug,Minor - P4,2,1,1,0,0,0,0,0,0,hard
291,185,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,medium
291,185,Bug,Minor - P4,3,1,1,0,0,0,1,0,0,hard
291,185,Task,Major - P3,1,0,1,1,0,0,1,0,2,hard
291,185,Bug,Major - P3,7,2,0,1,0,0,1,0,0,hard
291,185,New Feature,Major - P3,1,0,1,0,0,0,1,0,0,medium
291,202,Bug,Major - P3,2,0,1,1,0,0,0,0,1,hard
291,202,Bug,Minor - P4,8,1,2,0,0,0,4,1,1,hard
291,202,Improvement,Minor - P4,9,1,2,0,0,0,2,1,2,hard
291,202,Bug,Major - P3,2,1,1,1,0,0,1,0,0,hard
291,202,Bug,Major - P3,2,1,1,0,0,0,3,0,0,hard
291,202,New Feature,Major - P3,0,1,2,1,0,0,1,0,3,hard
291,202,New Feature,Major - P3,12,0,1,0,0,0,0,0,0,hard
291,202,Improvement,Major - P3,2,0,1,1,0,0,1,0,2,medium
291,202,Improvement,Major - P3,2,0,2,1,0,0,2,0,0,hard
291,202,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,medium
291,202,Improvement,Major - P3,3,0,1,1,0,0,5,0,1,hard
291,202,Improvement,Major - P3,2,0,0,0,0,0,2,0,1,hard
291,202,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
291,202,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,202,Bug,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,202,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,202,Task,Major - P3,1,0,1,1,0,0,0,0,1,medium
291,202,Task,Major - P3,3,0,1,0,0,0,0,0,0,easy
291,202,Bug,Major - P3,3,0,2,0,0,0,0,0,0,easy
291,202,Bug,Major - P3,7,0,2,0,0,0,0,0,1,hard
291,202,Bug,Major - P3,2,0,1,0,0,0,1,0,1,medium
291,202,Bug,Major - P3,3,1,2,0,0,0,0,0,0,medium
291,202,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,202,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,202,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,202,Bug,Major - P3,0,1,2,0,0,0,1,0,0,medium
291,204,Bug,Major - P3,2,0,1,1,0,0,0,0,1,hard
291,204,Bug,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,204,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,204,Bug,Major - P3,3,0,2,0,0,0,0,0,0,easy
291,204,Bug,Major - P3,7,0,2,0,0,0,0,0,1,hard
291,204,Bug,Major - P3,3,1,2,0,0,0,0,0,0,medium
291,239,New Feature,Major - P3,0,1,2,1,0,0,2,0,3,hard
291,239,Improvement,Major - P3,2,0,1,1,0,0,1,0,2,medium
291,239,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
291,239,Bug,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,239,Task,Major - P3,1,0,1,1,0,0,2,0,1,medium
291,239,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,239,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,239,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,239,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,239,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,239,New Feature,Major - P3,1,0,2,2,0,0,5,0,1,hard
291,251,Improvement,Minor - P4,3,1,2,3,0,0,2,0,0,hard
291,251,Improvement,Major - P3,0,2,2,0,0,0,2,0,0,hard
291,251,Improvement,Major - P3,1,0,1,0,0,0,1,0,0,easy
291,251,New Feature,Major - P3,0,1,2,1,0,0,3,0,3,hard
291,251,Improvement,Major - P3,2,0,1,1,0,0,1,0,2,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
291,251,Improvement,Major - P3,0,0,1,0,0,0,2,0,0,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,4,0,0,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,251,Bug,Major - P3,5,1,0,2,0,0,1,0,0,hard
291,251,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Trivial - P5,1,0,2,0,0,0,0,0,0,medium
291,251,Task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,251,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,3,easy
291,251,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,hard
291,251,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,1,1,1,0,0,0,2,0,1,medium
291,251,Improvement,Major - P3,0,0,2,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,2,1,2,0,0,0,0,0,1,easy
291,251,Bug,Major - P3,1,1,1,0,0,0,1,0,0,medium
291,251,Improvement,Minor - P4,4,0,2,0,0,0,2,1,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,2,0,0,0,0,0,0,hard
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Minor - P4,0,0,0,0,0,0,0,0,2,easy
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,251,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,251,New Feature,Major - P3,2,0,2,2,0,0,6,0,1,hard
291,251,Improvement,Minor - P4,5,1,2,0,0,0,6,0,0,hard
291,264,Improvement,Minor - P4,3,1,2,3,0,0,2,0,0,hard
291,264,Improvement,Major - P3,2,2,2,0,0,0,2,0,0,hard
291,264,New Feature,Major - P3,0,0,1,1,0,0,0,0,2,medium
291,264,New Feature,Major - P3,0,1,2,1,0,0,3,0,3,hard
291,264,Improvement,Minor - P4,3,0,2,0,0,0,2,1,0,hard
291,264,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,264,Bug,Major - P3,5,1,0,2,0,0,1,0,0,hard
291,264,Improvement,Trivial - P5,3,0,2,0,0,0,2,0,0,medium
291,264,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,264,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,264,Task,Major - P3,4,0,1,0,0,0,0,0,0,medium
291,264,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
291,264,Improvement,Major - P3,3,0,2,1,0,0,2,0,1,easy
291,264,Improvement,Minor - P4,3,0,0,0,0,0,0,1,2,easy
291,264,Improvement,Major - P3,1,0,2,1,0,0,0,0,0,hard
291,264,Bug,Major - P3,3,0,1,0,0,0,1,0,5,medium
291,264,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,264,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,264,Task,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,264,Sub-task,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,264,Sub-task,Major - P3,0,0,0,0,0,0,0,0,0,easy
291,264,Improvement,Major - P3,19,0,1,3,0,0,17,1,0,hard
291,264,Improvement,Minor - P4,4,0,2,0,0,0,2,2,2,medium
291,265,Improvement,Minor - P4,3,1,2,3,0,0,2,0,0,hard
291,265,Bug,Major - P3,25,1,3,0,0,0,7,0,1,hard
291,265,New Feature,Major - P3,85,0,1,1,0,0,0,0,2,medium
291,265,New Feature,Major - P3,6,1,2,1,0,0,3,0,3,hard
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,265,Improvement,Major - P3,1,0,2,1,0,0,0,0,0,hard
291,265,Improvement,Major - P3,21,0,1,0,0,0,0,0,1,easy
291,265,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,265,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,3,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,0,0,0,0,0,0,1,hard
291,265,Sub-task,Major - P3,14,0,1,0,0,0,0,0,0,medium
291,265,Sub-task,Major - P3,0,0,1,0,0,0,0,0,1,medium
291,265,Sub-task,Major - P3,0,0,1,1,0,0,1,0,0,easy
291,265,Bug,Minor - P4,0,0,0,1,0,0,2,1,0,hard
291,265,Improvement,Major - P3,2,0,2,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,265,Sub-task,Major - P3,0,0,1,0,0,0,0,0,2,easy
291,265,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,265,Improvement,Major - P3,0,0,2,2,0,0,2,0,0,easy
291,265,Improvement,Major - P3,0,0,2,1,0,0,2,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
291,265,New Feature,Major - P3,0,0,2,2,0,0,0,0,3,hard
291,265,Improvement,Major - P3,0,0,2,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,3,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,1,1,1,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,easy
291,265,Bug,Major - P3,2,0,2,0,0,0,0,0,0,medium
291,265,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,265,Improvement,Major - P3,0,0,2,0,0,0,0,0,0,medium
291,265,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,medium
291,265,Improvement,Major - P3,19,0,1,3,0,0,17,1,0,hard
291,298,Improvement,Minor - P4,3,1,2,3,0,0,2,0,0,hard
291,298,Improvement,Major - P3,0,0,1,2,0,0,0,0,1,hard
291,298,Improvement,Major - P3,0,0,1,0,0,0,1,0,0,hard
291,298,New Feature,Major - P3,1,0,1,2,0,0,4,0,0,hard
291,298,Improvement,Major - P3,3,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Minor - P4,0,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Major - P3,23,0,1,0,0,0,0,0,1,easy
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,medium
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,2,0,2,1,0,0,2,0,1,hard
291,298,Sub-task,Major - P3,16,0,1,0,0,0,0,0,0,medium
291,298,Sub-task,Major - P3,2,0,1,0,0,0,0,0,1,medium
291,298,Sub-task,Major - P3,2,0,1,1,0,0,1,0,0,easy
291,298,Task,Major - P3,2,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Minor - P4,0,0,1,0,0,0,2,0,0,medium
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,298,Improvement,Major - P3,2,0,1,0,0,0,1,0,0,medium
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,4,0,1,0,0,0,0,0,0,medium
291,298,Task,Major - P3,0,0,1,1,0,0,3,0,0,medium
291,298,Improvement,Major - P3,2,0,2,2,0,0,2,0,1,easy
291,298,Improvement,Major - P3,1,0,1,0,0,0,1,0,2,medium
291,298,Improvement,Major - P3,1,0,1,1,0,0,1,0,0,medium
291,298,Improvement,Major - P3,2,0,1,0,0,0,2,0,1,medium
291,298,Improvement,Major - P3,3,0,2,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,3,0,3,0,0,0,2,0,0,hard
291,298,Improvement,Major - P3,0,0,2,0,0,0,0,0,2,medium
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,298,Task,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,298,Task,Major - P3,1,0,0,0,0,0,1,0,0,easy
291,298,Task,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,298,Task,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,298,Task,Major - P3,2,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,hard
291,298,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,easy
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,298,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,298,Improvement,Major - P3,20,0,1,3,0,0,17,1,0,hard
291,298,Improvement,Major - P3,1,1,1,2,0,0,3,0,1,easy
291,321,Improvement,Minor - P4,0,0,1,0,0,0,0,0,0,medium
291,321,Improvement,Major - P3,1,0,2,0,0,0,0,0,1,hard
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Bug,Major - P3,3,0,1,0,0,0,1,0,2,medium
291,321,Question,Major - P3,0,0,1,0,0,0,0,0,1,medium
291,321,Improvement,Minor - P4,3,1,2,0,0,0,2,0,0,hard
291,321,Improvement,Major - P3,3,0,1,0,0,0,0,0,1,medium
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,321,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,321,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,6,0,1,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,1,0,1,0,0,0,1,0,1,easy
291,321,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Improvement,Major - P3,6,0,2,0,0,0,1,0,0,hard
291,321,Task,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,321,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Task,Major - P3,0,0,1,0,0,0,1,0,2,medium
291,321,Improvement,Major - P3,1,0,1,0,0,0,1,0,0,medium
291,321,Bug,Major - P3,1,0,1,0,0,0,0,1,0,hard
291,321,Improvement,Major - P3,0,0,2,2,0,0,2,0,1,hard
291,321,Improvement,Minor - P4,2,1,2,0,0,0,2,0,0,easy
291,321,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,hard
291,321,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,hard
291,321,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,321,Bug,Major - P3,4,1,1,0,0,0,1,0,0,hard
291,338,Task,Major - P3,5,0,1,1,0,0,3,0,0,easy
291,338,New Feature,Major - P3,9,0,1,1,0,0,0,0,1,easy
291,338,Improvement,Major - P3,2,0,1,0,0,0,2,0,0,hard
291,338,Improvement,Major - P3,0,0,1,1,0,0,1,0,0,hard
291,338,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,easy
291,338,Task,Major - P3,1,0,1,0,0,0,4,0,0,hard
291,338,Task,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,338,Task,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,338,Question,Major - P3,0,0,1,0,0,0,0,0,1,medium
291,338,Improvement,Minor - P4,1,1,1,0,0,0,1,0,0,medium
291,338,New Feature,Major - P3,2,0,1,0,0,0,0,0,1,easy
291,338,New Feature,Major - P3,1,0,1,1,0,0,2,0,0,easy
291,338,Bug,Critical - P2,9,1,2,0,0,0,2,0,6,hard
291,338,Bug,Major - P3,5,1,1,0,0,0,3,0,0,medium
291,338,Improvement,Major - P3,1,0,1,2,0,0,0,0,2,hard
291,338,Improvement,Major - P3,2,0,1,3,0,0,0,0,1,hard
291,338,Improvement,Major - P3,1,0,0,0,0,0,1,0,1,easy
291,338,Improvement,Major - P3,6,0,1,0,0,0,0,0,0,medium
291,338,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,338,Improvement,Major - P3,0,0,1,0,0,0,0,0,2,medium
291,338,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,338,Bug,Major - P3,2,0,1,0,0,0,0,0,1,easy
291,338,Bug,Major - P3,1,1,1,0,0,0,1,0,0,medium
291,338,Improvement,Major - P3,1,0,1,0,0,0,1,0,0,easy
291,338,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,338,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,338,Bug,Major - P3,2,0,1,0,0,0,1,0,0,medium
291,338,Bug,Major - P3,1,1,1,0,0,0,1,0,0,easy
291,338,Bug,Major - P3,2,1,1,0,0,0,1,0,0,hard
291,338,New Feature,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,338,Improvement,Major - P3,4,0,1,0,0,0,2,0,0,medium
291,351,Improvement,Major - P3,1,0,1,0,0,0,2,0,5,medium
291,351,Improvement,Major - P3,3,0,1,0,0,0,2,0,0,hard
291,351,Improvement,Major - P3,3,0,0,0,0,0,0,0,0,easy
291,351,Task,Major - P3,2,0,1,0,0,0,0,0,0,medium
291,351,Question,Major - P3,1,0,1,0,0,0,0,0,2,medium
291,351,Improvement,Major - P3,1,0,1,0,0,0,0,0,2,medium
291,351,New Feature,Major - P3,1,0,1,0,0,0,2,0,0,easy
291,351,Bug,Major - P3,6,0,1,0,0,0,1,0,0,medium
291,351,Bug,Major - P3,4,1,1,0,0,0,1,0,0,easy
291,351,Bug,Major - P3,11,1,1,0,0,0,1,0,0,hard
291,351,Task,Major - P3,1,1,1,0,0,0,0,0,1,easy
291,351,Task,Major - P3,1,1,1,0,0,0,0,0,0,easy
291,351,Task,Major - P3,2,0,2,0,0,0,2,0,0,hard
291,351,Bug,Major - P3,6,0,1,0,0,0,0,0,0,medium
291,351,Task,Major - P3,3,0,1,0,0,0,0,0,1,hard
291,351,Bug,Major - P3,2,1,1,0,0,0,0,0,0,hard
291,351,Bug,Major - P3,1,1,1,0,0,0,0,0,0,easy
291,351,Bug,Major - P3,2,0,2,1,0,0,0,0,1,hard
291,351,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,4,0,1,0,0,0,0,0,0,hard
291,351,Improvement,Major - P3,4,0,2,2,0,0,2,0,2,medium
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,1,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,3,medium
291,351,Bug,Major - P3,1,0,1,0,0,0,0,0,0,medium
291,351,Improvement,Major - P3,0,0,1,1,0,0,0,0,2,medium
291,351,Improvement,Major - P3,0,0,1,1,0,0,0,0,1,medium
291,351,Bug,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,351,Improvement,Major - P3,0,0,0,1,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,351,Bug,Major - P3,0,2,2,0,0,0,0,0,0,hard
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,351,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,351,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
291,371,Improvement,Major - P3,3,0,1,1,0,0,5,0,2,medium
291,371,New Feature,Major - P3,1,0,1,1,0,0,2,0,2,hard
291,371,Improvement,Major - P3,1,0,1,0,0,0,4,0,0,medium
291,371,Task,Major - P3,1,0,1,0,0,0,4,0,0,medium
291,371,Improvement,Minor - P4,1,0,1,1,0,0,3,0,0,hard
291,371,New Feature,Major - P3,1,0,1,0,0,0,2,0,0,easy
291,371,Sub-task,Major - P3,1,0,1,0,0,0,1,0,0,medium
291,371,Improvement,Major - P3,1,0,1,0,0,0,0,0,1,easy
291,371,Improvement,Major - P3,2,0,1,0,0,0,0,0,0,easy
291,371,Improvement,Major - P3,1,0,1,0,0,0,0,0,2,medium
291,371,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,371,Bug,Major - P3,1,0,1,0,0,0,0,0,1,hard
291,371,Bug,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,371,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,371,Bug,Major - P3,12,1,2,0,0,0,2,0,0,medium
291,371,Bug,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,371,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,371,Task,Major - P3,6,0,1,0,0,0,1,0,0,medium
291,371,Bug,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,371,Improvement,Major - P3,2,0,2,0,0,0,0,0,0,easy
291,371,Improvement,Major - P3,1,0,2,0,0,0,0,0,0,medium
291,371,Bug,Major - P3,1,0,1,0,0,0,0,0,0,hard
291,371,Bug,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,371,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,371,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,371,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,medium
291,391,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,Improvement,Minor - P4,0,0,1,0,0,0,3,0,1,medium
291,396,New Feature,Major - P3,2,0,1,0,0,0,2,0,0,easy
291,396,Task,Major - P3,7,0,1,0,0,0,1,0,2,medium
291,396,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,396,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,Bug,Major - P3,2,1,1,0,0,0,0,0,1,easy
291,396,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,396,New Feature,Major - P3,0,0,0,0,0,0,0,0,0,hard
291,396,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,396,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,396,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,396,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,396,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,New Feature,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,396,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
291,396,Bug,Major - P3,0,1,1,0,0,0,0,0,0,hard
291,396,Bug,Critical - P2,0,1,1,1,0,0,0,0,0,hard
291,396,Bug,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,396,Bug,Major - P3,0,0,1,0,0,0,0,0,0,hard
291,396,Bug,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,440,Bug,Major - P3,2,2,1,0,0,0,5,0,0,hard
291,440,Task,Major - P3,0,0,1,0,0,0,0,0,1,medium
291,440,New Feature,Major - P3,0,0,1,0,0,0,0,0,1,easy
291,440,Bug,Major - P3,3,0,1,0,0,0,0,0,0,hard
291,440,Bug,Major - P3,2,0,1,0,0,0,0,0,1,hard
291,440,Improvement,Major - P3,0,0,1,0,0,0,0,0,0,easy
291,454,Bug,Minor - P4,5,1,1,0,0,0,9,0,0,hard
291,454,Bug,Major - P3,15,0,1,0,0,0,2,0,3,hard
291,454,Task,Major - P3,4,0,1,0,0,0,0,0,0,easy
291,454,Improvement,Major - P3,0,0,1,0,0,0,2,0,2,easy
291,454,Improvement,Major - P3,4,0,1,0,0,0,2,0,0,easy
291,454,Improvement,Major - P3,2,0,1,1,0,0,2,0,0,easy
291,454,Improvement,Major - P3,1,0,1,1,0,0,0,0,1,easy
291,454,Improvement,Major - P3,1,0,1,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,3,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,0,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,3,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,2,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,hard
291,454,Sub-task,Major - P3,1,0,0,0,0,0,0,0,0,easy
